region_name,mean_light,sum_light
三重県,1.5913927801724137,11168.39453125
京都府,1.8121211744833068,10258.41796875
佐賀県,1.424379302361682,4157.76318359375
兵庫県,2.459520929024497,25301.091796875
北海道,0.6829999282727202,78557.96875
千葉県,5.237844828435235,33239.36328125
和歌山県,0.8574977136988856,4886.02197265625
埼玉県,6.63075978927661,31210.986328125
大分県,0.7880673772893924,5991.67626953125
大阪府,16.69623837586505,38601.703125
奈良県,1.4045739958342622,6300.9189453125
宮城県,1.453001631485659,13525.9921875
宮崎県,0.4808065613405718,4406.111328125
富山県,1.2292529636916525,6531.02099609375
山口県,0.838810821970465,6205.5224609375
山形県,0.671641664592938,8012.68505859375
山梨県,0.908058960713638,5007.037109375
岐阜県,0.9728401558687862,12759.771484375
岡山県,1.0795832165142627,9385.896484375
岩手県,0.3800584304073883,7543.77978515625
島根県,0.4171218435998875,3429.992919921875
広島県,1.1676345658327687,12065.16796875
徳島県,0.7079019336951907,3543.757080078125
愛媛県,0.7642131585772253,5202.76318359375
愛知県,7.995064525189215,50704.69921875
新潟県,0.7432812377045955,11807.0224609375
東京都,18.032152784238928,48452.39453125
栃木県,1.5772538272077192,12627.494140625
沖縄県,0.0,0.0
滋賀県,1.6616195061661756,8176.82958984375
熊本県,0.8934987875629883,7890.48779296875
石川県,1.2351339994449484,6467.16162109375
神奈川県,11.325071763543068,33658.11328125
福井県,0.8608186550747348,4463.3447265625
福岡県,3.863574300334169,23123.4921875
福島県,0.6518938754168583,11337.73828125
秋田県,0.46768961889313293,7086.43310546875
群馬県,1.3358814111414417,10582.8525390625
茨城県,2.614401625329598,19830.236328125
長崎県,1.0587099839872907,5248.025390625
長野県,0.6662398340017825,11212.81640625
青森県,0.8071939364172611,10297.373046875
静岡県,1.9591512228118104,18645.2421875
香川県,1.9246778640071902,4349.77197265625
高知県,0.4585849319828167,3913.105224609375
鳥取県,0.5563149157429382,2402.72412109375
鹿児島県,0.5377954732217525,5787.7548828125
