region_name,mean_light,sum_light
三重県,18.999857509261897,133341.0
京都府,17.268327150680093,97756.0
佐賀県,22.311750599520384,65128.0
兵庫県,20.592689802663557,211837.0
北海道,9.323824759387579,1072417.0
千葉県,33.36889379136464,211759.0
和歌山県,11.511583011583012,65593.0
埼玉県,41.01189717442107,193043.0
大分県,10.324082598974089,78494.0
大阪府,50.91825259515571,117723.0
奈良県,15.348640213999108,68854.0
宮城県,16.4609517671071,153235.0
宮崎県,8.172959406372764,74897.0
富山県,18.026726896292114,95776.0
山口県,11.85712354690457,87719.0
山形県,12.894970662196144,153837.0
山梨県,13.358904606456292,73661.0
岐阜県,13.53674900884416,177548.0
岡山県,14.753393144697492,128266.0
岩手県,8.731623759383345,173314.0
島根県,7.9012525842150065,64972.0
広島県,14.181070357108293,146533.0
徳島県,11.724131042748702,58691.0
愛媛県,12.079905992949472,82240.0
愛知県,38.38678650268054,243449.0
新潟県,12.770978910922254,202867.0
東京都,39.06922218087086,104979.0
栃木県,20.5910567074694,164852.0
沖縄県,0.0,0.0
滋賀県,23.429587482219063,115297.0
熊本県,12.839202808288983,113383.0
石川県,15.883498854087089,83166.0
神奈川県,43.32436069986541,128760.0
福井県,14.891610414657666,77213.0
福岡県,31.080200501253135,186015.0
福島県,10.707509199632014,186225.0
秋田県,10.102494720168954,153073.0
群馬県,17.281620802827568,136905.0
茨城県,28.71430454845089,217798.0
長崎県,14.339519870889651,71081.0
長野県,12.151812240047533,204515.0
青森県,13.08755977110606,166958.0
静岡県,20.18903015656194,192139.0
香川県,26.99778761061947,61015.0
高知県,6.761279737489746,57694.0
鳥取県,10.762213475341515,46482.0
鹿児島県,8.149972124140495,87710.0
