region_name,mean_light,sum_light
三重県,17.697634653747507,124202.0
京都府,16.417240770181948,92938.0
佐賀県,20.8619390202124,60896.0
兵庫県,19.21084864391951,197622.0
北海道,8.527799754823116,980859.0
千葉県,33.33832335329341,211565.0
和歌山県,10.61021411021411,60457.0
埼玉県,41.00977267898874,193033.0
大分県,9.322372747599632,70878.0
大阪府,50.13365051903114,115909.0
奈良県,14.36090057958092,64423.0
宮城県,16.08314534321624,149718.0
宮崎県,7.666957660410302,70260.0
富山県,15.821193299454169,84058.0
山口県,11.258853744255203,83293.0
山形県,12.377870913663035,147668.0
山梨県,12.763692419296337,70379.0
岐阜県,12.473010064043915,163596.0
岡山県,13.58845180584311,118138.0
岩手県,8.448486069827196,167694.0
島根県,7.515262069804208,61798.0
広島県,13.370366786025356,138156.0
徳島県,10.357970435477426,51852.0
愛媛県,10.548619271445359,71815.0
愛知県,36.39246294544308,230801.0
新潟県,13.129996852376456,208570.0
東京都,39.51470040937849,106176.0
栃木県,20.227579315513363,161942.0
沖縄県,0.0,0.0
滋賀県,21.412517780938835,105371.0
熊本県,11.527233608877816,101797.0
石川県,14.804048892284186,77514.0
神奈川県,44.07907133243607,131003.0
福井県,12.999228543876567,67401.0
福岡県,28.606349206349208,171209.0
福島県,10.78656853725851,187600.0
秋田県,10.053128299894404,152325.0
群馬県,16.99583438525625,134641.0
茨城県,29.088332234673697,220635.0
長崎県,13.128706879160783,65079.0
長野県,11.56898395721925,194706.0
青森県,12.232421415693345,156049.0
静岡県,19.63906693285699,186905.0
香川県,23.20840707964602,52451.0
高知県,6.212469237079573,53011.0
鳥取県,9.676313961565176,41792.0
鹿児島県,7.664560490615127,82486.0
