region_name,mean_light,sum_light
三重県,22.520946138500996,158052.0
京都府,19.33686627804275,109466.0
佐賀県,26.294278862624186,76753.0
兵庫県,23.752114319043454,244338.0
北海道,11.125222789278293,1279612.0
千葉県,38.05310431768043,241485.0
和歌山県,13.375219375219375,76212.0
埼玉県,44.5196515827491,209554.0
大分県,12.363409180586611,93999.0
大阪府,52.63192041522491,121685.0
奈良県,16.6230494872938,74571.0
宮城県,20.944247502417017,194970.0
宮崎県,10.067983413356613,92263.0
富山県,19.992847731978166,106222.0
山口県,13.989591781562584,103495.0
山形県,14.97937971500419,178704.0
山梨県,16.054769677185348,88526.0
岐阜県,16.131213784690456,211577.0
岡山県,17.369105129974695,151007.0
岩手県,11.448737971686231,227246.0
島根県,9.383679922169524,77162.0
広島県,16.597019258685766,171497.0
徳島県,13.768078306032761,68923.0
愛媛県,13.542450058754406,92197.0
愛知県,40.13040050457269,254507.0
新潟県,15.979981114258734,253842.0
東京都,41.38109415705247,111191.0
栃木県,24.45478391206595,195785.0
沖縄県,0.0,0.0
滋賀県,26.171509855720384,128790.0
熊本県,14.855282527460083,131187.0
石川県,17.153170359052712,89814.0
神奈川県,46.652086137281294,138650.0
福井県,16.41870781099325,85131.0
福岡県,33.940852130325815,203136.0
福島県,13.825321987120516,240450.0
秋田県,12.417040654699049,188143.0
群馬県,20.2120676596819,160120.0
茨城県,34.27079762689519,259944.0
長崎県,17.187613475892675,85199.0
長野県,15.003862150920975,252515.0
青森県,15.49337618562358,197649.0
静岡県,23.391404854470945,222616.0
香川県,29.40221238938053,66449.0
高知県,8.068674557599905,68850.0
鳥取県,11.993517017828202,51800.0
鹿児島県,10.106764541906708,108769.0
