region_name,mean_light,sum_light
三重県,17.62831290966087,123715.5
京都府,15.874668786433492,89866.5
佐賀県,21.642000685166153,63173.0
兵庫県,19.53135024788568,200919.0
北海道,7.553608534242168,868808.5
千葉県,32.21832650488496,204457.5
和歌山県,10.567567567567568,60214.0
埼玉県,40.929360526874866,192654.5
大分県,9.056162041299487,68854.0
大阪府,48.69506920415225,112583.0
奈良県,13.40537226928221,60136.5
宮城県,15.21785368997744,141663.0
宮崎県,7.660628546486251,70202.0
富山県,13.698945981554678,72782.5
山口県,11.655312246553123,86226.0
山形県,10.239270746018441,122154.5
山梨県,12.310754443235401,67881.5
岐阜県,12.179780420860018,159750.0
岡山県,13.65125373821026,118684.0
岩手県,7.3649302231850475,146186.5
島根県,6.736045238963881,55390.5
広島県,12.948998354785639,133802.0
徳島県,10.682481022772674,53476.5
愛媛県,10.373090481786134,70620.0
愛知県,35.870860927152314,227493.0
新潟県,10.265124331129996,163061.5
東京都,39.51023446222553,106164.0
栃木県,19.54571571321509,156483.0
沖縄県,0.0,0.0
滋賀県,20.15860597439545,99200.5
熊本県,11.672630506171442,103081.0
石川県,12.455118411000765,65215.0
神奈川県,43.161843876177656,128277.0
福井県,11.2099324975892,58123.5
福岡県,28.357894736842105,169722.0
福島県,9.947073367065318,172999.5
秋田県,8.172650475184794,123832.0
群馬県,16.757447614238828,132752.5
茨城県,28.39703361898484,215391.5
長崎県,13.820355053459753,68507.5
長野県,11.113101604278075,187033.5
青森県,10.27537822372031,131083.0
静岡県,19.514395292634234,185718.5
香川県,22.59225663716814,51058.5
高知県,6.207195593577874,52966.0
鳥取県,7.789997684649224,33645.0
鹿児島県,7.7788979743542095,83716.5
