region_name,mean_light,sum_light
三重県,1.9184090241165574,13463.39453125
京都府,2.3643180174659952,13384.404296875
佐賀県,1.6522582715077938,4822.94189453125
兵庫県,3.018192902753475,31048.150390625
北海道,1.0396200165842164,119576.0546875
千葉県,6.02460888256382,38232.16796875
和歌山県,1.185558186534749,6755.310546875
埼玉県,7.333570679307415,34519.1171875
大分県,1.1189456464553467,8507.34375
大阪府,19.22078084450692,44438.4453125
奈良県,1.8339893818964557,8227.2763671875
宮城県,1.8387265096277796,17116.705078125
宮崎県,0.72682875288152,6660.65869140625
富山県,1.6323610718991153,8672.734375
山口県,1.1997084832894025,8875.443359375
山形県,0.9738466248428332,11617.990234375
山梨県,1.263478209585827,6966.81884765625
岐阜県,1.2012429058497256,15755.501953125
岡山県,1.4870012948944675,12927.9892578125
岩手県,0.7384291931426017,14657.0810546875
島根県,0.7083678924586526,5824.9091796875
広島県,1.4778387508468016,15270.5078125
徳島県,0.968308830185028,4847.35400390625
愛媛県,1.07511885718089,7319.4091796875
愛知県,8.033698951434879,50949.71875
新潟県,1.1502358258577274,18271.49609375
東京都,20.874751407238556,56090.45703125
栃木県,1.7920996508478015,14347.5498046875
沖縄県,0.0,0.0
滋賀県,2.0859246008814267,10264.8349609375
熊本県,1.2042024146118786,10634.3115234375
石川県,1.6220227526379871,8492.9111328125
神奈川県,12.612490010935398,37484.3203125
福井県,1.171103449704677,6072.17138671875
福岡県,4.456865470969089,26674.33984375
福島県,0.9739188410979186,16938.396484375
秋田県,0.7655417292271647,11599.48828125
群馬県,1.6697447328247286,13227.7177734375
茨城県,3.072144085777851,23302.212890625
長崎県,1.2518064534685798,6205.20458984375
長野県,0.9460943302510398,15922.767578125
青森県,1.138361996109979,14522.083984375
静岡県,2.192984018729642,20870.62890625
香川県,2.258248064159292,5103.640625
高知県,0.7030558177626568,5999.17529296875
鳥取県,0.8953157333511809,3866.86865234375
鹿児島県,0.7438275660309422,8005.072265625
