region_name,mean_light,sum_light
三重県,19.3592191507552,135863.0
京都府,17.765765765765767,100572.0
佐賀県,23.065090784515245,67327.0
兵庫県,21.01973364440556,216230.0
北海道,8.175188447126127,940302.0
千葉県,34.18578632209266,216943.0
和歌山県,10.568269568269569,60218.0
埼玉県,43.231357552581265,203490.0
大分県,9.074312771274498,68992.0
大阪府,50.67906574394463,117170.0
奈良県,13.878733838609007,62260.0
宮城県,17.384681491030186,161834.0
宮崎県,7.14982540375382,65521.0
富山県,16.79879540749106,89252.0
山口県,12.159502568261692,89956.0
山形県,13.287510477787091,158520.0
山梨県,13.905513239027929,76675.0
岐阜県,13.912244586764258,182473.0
岡山県,14.505751092707614,126113.0
岩手県,7.633482795103028,151517.0
島根県,6.364951964003405,52339.0
広島県,14.142456208264782,146134.0
徳島県,10.481222532960448,52469.0
愛媛県,10.641010575793185,72444.0
愛知県,38.86234626300851,246465.0
新潟県,13.245073969153289,210398.0
東京都,40.5459620394492,108947.0
栃木県,22.188608543592306,177642.0
沖縄県,0.0,0.0
滋賀県,23.22292217029059,114280.0
熊本県,12.408560751896728,109580.0
石川県,14.752100840336135,77242.0
神奈川県,44.88862718707941,133409.0
福井県,13.793249758919961,71518.0
福岡県,30.55438596491228,182868.0
福島県,10.658866145354185,185379.0
秋田県,9.891169482576558,149871.0
群馬県,18.301691492047464,144986.0
茨城県,31.478839815425182,238767.0
長崎県,14.813193463788581,73429.0
長野県,12.646761734997028,212845.0
青森県,12.940032923101043,165076.0
静岡県,21.3775349374803,203450.0
香川県,24.942920353982302,56371.0
高知県,5.010547287003399,42755.0
鳥取県,8.669830979393378,37445.0
鹿児島県,8.282939973982531,89141.0
