region_name,mean_light,sum_light
三重県,18.877742946708462,132484.0
京都府,17.4827768945416,98970.0
佐賀県,25.316204179513534,73898.0
兵庫県,21.32886167006902,219410.0
北海道,7.042766847216547,810052.0
千葉県,34.774188465174916,220677.0
和歌山県,10.62969462969463,60568.0
埼玉県,41.43700871043127,195044.0
大分県,9.66013415756938,73446.0
大阪府,49.0795847750865,113472.0
奈良県,13.113464110566206,58827.0
宮城県,17.165968417660327,159798.0
宮崎県,7.358904408555216,67437.0
富山県,16.219273480143045,86173.0
山口県,12.784806704514734,94582.0
山形県,11.222715842414082,133887.0
山梨県,13.279651795429816,73224.0
岐阜県,12.828987496187862,168265.0
岡山県,14.81561996779388,128807.0
岩手県,7.17411456496549,142399.0
島根県,6.8121123677489965,56016.0
広島県,14.317816703764638,147946.0
徳島県,11.367159408709549,56904.0
愛媛県,11.373384253819037,77430.0
愛知県,36.73557237464522,232977.0
新潟県,11.416178785017312,181346.0
東京都,38.96352809825084,104695.0
栃木県,20.811766175368472,166619.0
沖縄県,0.0,0.0
滋賀県,22.80146311725259,112206.0
熊本県,12.745442192277205,112555.0
石川県,14.307677616501145,74915.0
神奈川県,43.61238223418573,129616.0
福井県,13.408486017357763,69523.0
福岡県,31.20217209690894,186745.0
福島県,10.315144894204233,179401.0
秋田県,8.198125659978881,124218.0
群馬県,17.38222671042666,137702.0
茨城県,31.86618325642716,241705.0
長崎県,16.239459350413558,80499.0
長野県,11.338443256090315,190826.0
青森県,10.389511640667868,132539.0
静岡県,20.97761899758327,199644.0
香川県,26.26769911504425,59365.0
高知県,5.1482479784366575,43930.0
鳥取県,9.003936096318592,38888.0
鹿児島県,8.220776807284892,88472.0
