region_name,mean_light,sum_light
三重県,19.243089199202053,135048.0
京都府,17.44815403638933,98774.0
佐賀県,23.248030147310722,67861.0
兵庫県,21.048021775055897,216521.0
北海道,8.151583651396725,937587.0
千葉県,34.792940434919636,220796.0
和歌山県,10.584415584415584,60310.0
埼玉県,42.85553431060123,201721.0
大分県,9.630803630145994,73223.0
大阪府,50.332179930795846,116368.0
奈良県,13.786892554614356,61848.0
宮城県,17.442367601246104,162371.0
宮崎県,7.185290266259275,65846.0
富山県,17.29663090532656,91897.0
山口県,12.151662611516626,89898.0
山形県,12.591282481139983,150214.0
山梨県,13.496191512513601,74418.0
岐阜県,13.567703568161024,177954.0
岡山県,14.812629399585921,128781.0
岩手県,7.768754093405209,154202.0
島根県,7.170010944910617,58959.0
広島県,14.216781186489888,146902.0
徳島県,11.260087894526569,56368.0
愛媛県,11.473266745005876,78110.0
愛知県,38.652317880794705,245133.0
新潟県,12.476046584828454,198182.0
東京都,40.20245627093413,108024.0
栃木県,21.387334499125657,171227.0
沖縄県,0.0,0.0
滋賀県,23.41800447063605,115240.0
熊本県,12.557354772958895,110894.0
石川県,15.305958747135218,80142.0
神奈川県,44.7728802153432,133065.0
福井県,13.313982642237223,69033.0
福岡県,31.17142857142857,186561.0
福島県,10.047148114075437,174740.0
秋田県,9.7379883843717,147550.0
群馬県,17.29878818480182,137041.0
茨城県,31.03717864205669,235417.0
長崎県,14.919709501714747,73957.0
長野県,12.29227569815805,206879.0
青森県,12.71850748608607,162250.0
静岡県,21.352211831459492,203209.0
香川県,26.233185840707964,59287.0
高知県,5.2168053439587485,44515.0
鳥取県,9.065987497105812,39156.0
鹿児島県,8.383478907266307,90223.0
