region_name,mean_light,sum_light
三重県,18.663151895126816,130978.0
京都府,16.84737678855326,95373.0
佐賀県,23.978759849263447,69994.0
兵庫県,20.88315349470205,214825.0
北海道,7.310496526660812,840846.0
千葉県,34.722029624960605,220346.0
和歌山県,10.786240786240786,61460.0
埼玉県,40.89250053112386,192481.0
大分県,9.642904116796002,73315.0
大阪府,48.534602076124564,112212.0
奈良県,13.307177886758804,59696.0
宮城県,16.709743259211514,155551.0
宮崎県,7.710606721955478,70660.0
富山県,15.077922077922079,80109.0
山口県,12.543795620437956,92799.0
山形県,11.180888516345348,133388.0
山梨県,13.668842945230322,75370.0
岐阜県,13.10544373284538,171891.0
岡山県,14.503795721187025,126096.0
岩手県,7.820746637110182,155234.0
島根県,6.621549312902833,54449.0
広島県,13.859285783412368,143208.0
徳島県,10.755093887335198,53840.0
愛媛県,10.819623971797885,73660.0
愛知県,36.56701356039105,231908.0
新潟県,11.831098520616933,187937.0
東京都,38.34834387793078,103042.0
栃木県,21.389957531851113,171248.0
沖縄県,0.0,0.0
滋賀県,22.245072139808983,109468.0
熊本県,12.582719963764013,111118.0
石川県,13.169595110771581,68956.0
神奈川県,43.821668909825036,130238.0
福井県,12.425843780135004,64428.0
福岡県,30.297410192147034,181330.0
福島県,10.254542318307267,178347.0
秋田県,9.058078141499472,137248.0
群馬県,17.92438778086342,141997.0
茨城県,31.138167435728413,236183.0
長崎県,14.875529554165826,73738.0
長野県,12.449554367201426,209526.0
青森県,12.11358469859685,154533.0
静岡県,20.756225701376483,197537.0
香川県,25.680530973451326,58038.0
高知県,5.275284190788702,45014.0
鳥取県,8.10349617967122,34999.0
鹿児島県,8.524344917301617,91739.0
