region_name,mean_light,sum_light
三重県,13.882730122542036,97429.0
京都府,12.981275393040098,73487.0
佐賀県,14.431654676258994,42126.0
兵庫県,15.08671138329931,155197.0
北海道,7.52180074596371,865150.0
千葉県,26.62243933186259,168946.0
和歌山県,8.074587574587575,46009.0
埼玉県,34.96834501805821,164596.0
大分県,8.410495856898592,63945.0
大阪府,45.60294117647059,105434.0
奈良県,11.0305394560856,49483.0
宮城県,13.098721667203781,121936.0
宮崎県,5.943801833260585,54469.0
富山県,11.256352343308865,59805.0
山口県,9.160854284941877,67772.0
山形県,8.66219614417435,103340.0
山梨県,9.75607544432354,53795.0
岐阜県,10.363144251296127,135923.0
岡山県,9.993558776167472,86884.0
岩手県,7.062421280669051,140182.0
島根県,6.604280676152256,54307.0
広島県,10.521436175360495,108718.0
徳島県,8.711546144626448,43610.0
愛媛県,8.524529964747357,58035.0
愛知県,34.01592557552822,215729.0
新潟県,8.185143216871262,130021.0
東京都,38.85485671752884,104403.0
栃木県,14.652385710716961,117307.0
沖縄県,0.0,0.0
滋賀県,15.510465352570616,76327.0
熊本県,9.470388404484204,83633.0
石川県,11.21275783040489,58710.0
神奈川県,40.005047106325705,118895.0
福井県,9.46055930568949,49053.0
福岡県,23.895405179615707,143014.0
福島県,8.009659613615455,139304.0
秋田県,7.405689017951426,112211.0
群馬県,12.838803332491795,101709.0
茨城県,21.073829927488465,159845.0
長崎県,11.163405285454912,55337.0
長野県,8.590612002376709,144580.0
青森県,9.520733714823235,121456.0
静岡県,15.415467058947147,146709.0
香川県,16.196902654867255,36605.0
高知県,5.924997070198055,50558.0
鳥取県,7.8559851817550355,33930.0
鹿児島県,6.691042557145512,72009.0
