region_name,mean_light,sum_light
三重県,19.756055856369336,138648.0
京都府,17.965023847376788,101700.0
佐賀県,25.26995546420007,73763.0
兵庫県,21.876543209876544,225044.0
北海道,7.5514654100626855,868562.0
千葉県,35.77355814686417,227019.0
和歌山県,11.33064233064233,64562.0
埼玉県,42.13108136817506,198311.0
大分県,10.338550572142575,78604.0
大阪府,49.90657439446367,115384.0
奈良県,13.941373160945163,62541.0
宮城県,17.511225695563432,163012.0
宮崎県,8.187800087298124,75033.0
富山県,15.674948240165632,83281.0
山口県,13.427683157610165,99338.0
山形県,11.400838222967309,136012.0
山梨県,14.441603191875227,79631.0
岐阜県,13.653552912473314,179080.0
岡山県,15.11352657004831,131397.0
岩手県,7.837775202780996,155572.0
島根県,7.169767724674693,58957.0
広島県,14.676279879996128,151650.0
徳島県,11.11705952856572,55652.0
愛媛県,11.622796709753231,79128.0
愛知県,37.88725953957742,240281.0
新潟県,11.774315391879131,187035.0
東京都,39.158168961667286,105218.0
栃木県,22.401074194354234,179343.0
沖縄県,0.0,0.0
滋賀県,23.532615322089008,115804.0
熊本県,13.321707620880987,117644.0
石川県,14.481283422459892,75824.0
神奈川県,44.389300134589504,131925.0
福井県,13.204243008678882,68464.0
福岡県,31.915121136173767,191012.0
福島県,11.148114075436983,193888.0
秋田県,9.048244456177402,137099.0
群馬県,18.55579399141631,146999.0
茨城県,32.25735003295979,244672.0
長崎県,16.73713939882994,82966.0
長野県,12.804812834224599,215505.0
青森県,11.443756369052284,145988.0
静岡県,22.008721235683513,209457.0
香川県,26.09070796460177,58965.0
高知県,5.503574358373374,46962.0
鳥取県,8.394998842324613,36258.0
鹿児島県,9.113547667719756,98080.0
