region_name,mean_light,sum_light
三重県,14.960815047021944,104995.0
京都府,13.982688570923864,79156.0
佐賀県,15.272010962658445,44579.0
兵庫県,16.55565276562652,170308.0
北海道,7.418496074561594,853268.0
千葉県,28.516703435234792,180967.0
和歌山県,8.408739908739909,47913.0
埼玉県,36.61886551943913,172365.0
大分県,8.431014073392083,64101.0
大阪府,46.22923875432526,106882.0
奈良県,12.507802050824788,56110.0
宮城県,13.28198517563648,123642.0
宮崎県,6.103448275862069,55932.0
富山県,11.338226990400903,60240.0
山口県,9.939172749391728,73530.0
山形県,7.693880972338642,91788.0
山梨県,10.673558215451578,58854.0
岐阜県,10.59545593168649,138970.0
岡山県,10.72716816195077,93262.0
岩手県,6.442138142979495,127870.0
島根県,6.4311078681746325,52883.0
広島県,11.132778476725056,115035.0
徳島県,8.775469436675989,43930.0
愛媛県,8.500587544065805,57872.0
愛知県,34.21523178807947,216993.0
新潟県,8.163865281712308,129683.0
東京都,38.135094901377,102469.0
栃木県,15.257806645016238,122154.0
沖縄県,0.0,0.0
滋賀県,17.412314570209308,85686.0
熊本県,9.924470614879402,87643.0
石川県,10.90068754774637,57076.0
神奈川県,41.377187079407804,122973.0
福井県,9.617164898746383,49865.0
福岡県,25.608855472013367,153269.0
福島県,8.409038638454462,146250.0
秋田県,6.879223864836325,104234.0
群馬県,13.681772279727342,108387.0
茨城県,23.944495715227422,181619.0
長崎県,10.470042364333267,51900.0
長野県,8.505941770647652,143155.0
青森県,8.900446813514149,113543.0
静岡県,16.71671745297888,159093.0
香川県,16.19203539823009,36594.0
高知県,6.115199812492675,52181.0
鳥取県,7.053484602917342,30464.0
鹿児島県,6.401133618286564,68889.0
