region_name,mean_light,sum_light
三重県,18.603875748076376,130562.0
京都府,17.209503621268325,97423.0
佐賀県,22.311750599520384,65128.0
兵庫県,20.45795664430835,210451.0
北海道,7.826350429059547,900179.0
千葉県,33.36889379136464,211759.0
和歌山県,10.362758862758863,59047.0
埼玉県,40.891863182494156,192478.0
大分県,9.517690385374195,72363.0
大阪府,50.91825259515571,117723.0
奈良県,14.286892554614356,64091.0
宮城県,16.139972070039747,150247.0
宮崎県,6.6368398079441295,60820.0
富山県,17.41614906832298,92532.0
山口県,11.049608002162747,81745.0
山形県,12.2279128248114,145879.0
山梨県,12.968262604280014,71507.0
岐阜県,12.96248856358646,170016.0
岡山県,13.806188175753393,120031.0
岩手県,7.2893344752884275,144686.0
島根県,6.318132068588106,51954.0
広島県,13.255395335333398,136968.0
徳島県,10.66100679184978,53369.0
愛媛県,11.366480611045828,77383.0
愛知県,38.36975717439294,243341.0
新潟県,12.038275102297765,191228.0
東京都,38.964644585039075,104698.0
栃木県,20.279165625780664,162355.0
沖縄県,0.0,0.0
滋賀県,23.429587482219063,115297.0
熊本県,12.085607518967274,106728.0
石川県,15.53781512605042,81356.0
神奈川県,43.32436069986541,128760.0
福井県,14.622757955641273,75819.0
福岡県,31.047451963241436,185819.0
福島県,9.800655473781049,170453.0
秋田県,8.800950369588174,133352.0
群馬県,16.766725574349913,132826.0
茨城県,28.612261041529333,217024.0
長崎県,14.132338107726447,70054.0
長野県,11.376411170528817,191465.0
青森県,12.095868934702516,154307.0
静岡県,19.773247872228644,188182.0
香川県,26.99778761061947,61015.0
高知県,4.928630024610336,42056.0
鳥取県,9.991664737207687,43154.0
鹿児島県,7.479093105370749,80490.0
