region_name,mean_light,sum_light
三重県,13.602878312909661,95465.0
京都府,12.73873873873874,72114.0
佐賀県,13.872559095580678,40494.0
兵庫県,14.998153008651697,154286.0
北海道,7.7308792460376115,889198.0
千葉県,26.055152852190357,165346.0
和歌山県,7.962618462618463,45371.0
埼玉県,33.78287656681538,159016.0
大分県,8.239905300539261,62648.0
大阪府,45.6764705882353,105604.0
奈良県,11.168301382077575,50101.0
宮城県,11.835213234504243,110174.0
宮崎県,5.5650371017023135,50998.0
富山県,10.479954827780915,55680.0
山口県,9.067045147337119,67078.0
山形県,7.667141659681476,91469.0
山梨県,9.309756982227059,51334.0
岐阜県,9.83310460506252,128971.0
岡山県,9.88888888888889,85974.0
岩手県,6.091389994458159,120908.0
島根県,6.259759211966435,51474.0
広島県,10.367947353140424,107132.0
徳島県,8.482221334398721,42462.0
愛媛県,8.391891891891891,57132.0
愛知県,33.47272153894671,212284.0
新潟県,8.007239534151715,127195.0
東京都,38.36509117975437,103087.0
栃木県,13.795903072695479,110450.0
沖縄県,0.0,0.0
滋賀県,15.241414346677505,75003.0
熊本県,9.247197372890952,81662.0
石川県,10.858097784568372,56853.0
神奈川県,39.242261103633915,116628.0
福井県,8.89122468659595,46101.0
福岡県,23.797159565580618,142426.0
福島県,7.367812787488501,128141.0
秋田県,6.903247096092925,104598.0
群馬県,12.109315829336026,95930.0
茨城県,20.279367172050097,153819.0
長崎県,11.011297155537624,54583.0
長野県,8.023529411764706,135036.0
青森県,9.117582503723446,116313.0
静岡県,15.090784911211516,143619.0
香川県,16.003982300884957,36169.0
高知県,5.668229227704207,48367.0
鳥取県,7.302616346376476,31540.0
鹿児島県,6.35829771417952,68428.0
