region_name,mean_light,sum_light
三重県,1.7270756892989456,12120.6171875
京都府,2.1113760819643175,11952.5
佐賀県,1.5877323810594381,4634.5908203125
兵庫県,2.7807561652449695,28605.638671875
北海道,0.9313974756344604,107128.40625
千葉県,5.850133203986763,37124.9453125
和歌山県,1.0204209193467007,5814.3583984375
埼玉県,7.1450001327809645,33631.515625
大分県,0.9959356349878338,7572.0986328125
大阪府,18.233513327205884,42155.8828125
奈良県,1.6651627110733394,7469.919921875
宮城県,1.5913340332608228,14813.728515625
宮崎県,0.602254746835443,5519.0625
富山県,1.3615870160749577,7234.11181640625
山口県,1.052457959499189,7786.083984375
山形県,0.8348483831464795,9959.7412109375
山梨県,1.0853320631290806,5984.52099609375
岐阜県,1.076006061894823,14112.8955078125
岡山県,1.2856958642454566,11177.83984375
岩手県,0.5659077598367676,11232.703125
島根県,0.5457669109319896,4487.84130859375
広島県,1.370860501548437,14165.1015625
徳島県,0.8791766286705953,4401.158203125
愛媛県,0.9209654972780185,6269.93310546875
愛知県,7.960216241918953,50483.69140625
新潟県,0.9650583048079949,15329.951171875
東京都,20.32954822990324,54625.49609375
栃木県,1.6868876662815389,13505.22265625
沖縄県,0.0,0.0
滋賀県,1.87063096931518,9205.375
熊本県,1.0320791547531423,9114.291015625
石川県,1.427354548886316,7473.62841796875
神奈川県,12.468772343960296,37057.19140625
福井県,0.9969703019527483,5169.291015625
福岡県,4.367828098893066,26141.451171875
福島県,0.8035701692049505,13975.6923828125
秋田県,0.6790072834856784,10288.318359375
群馬県,1.4917609781305226,11817.73046875
茨城県,2.9341447964733027,22255.48828125
長崎県,1.145606414382439,5678.77099609375
長野県,0.7725907396576055,13002.7021484375
青森県,1.112370598005017,14190.51171875
静岡県,2.135640909031207,20324.89453125
香川県,2.1150105434181414,4779.923828125
高知県,0.5919083448083909,5050.75390625
鳥取県,0.6890700972447326,2976.09375
鹿児島県,0.6175445233373211,6646.01416015625
